               data_ora   rad  temperatura elevazione
2023-04-03 01:18:15.431  8656        41.48         20
2023-04-03 01:18:15.624  8649        41.45         20
2023-04-03 01:18:15.831  8654        41.48         20
2023-04-03 01:18:16.041  8655        41.45         20
2023-04-03 01:18:16.249  8658        41.48         20
2023-04-03 01:18:16.457  8637        41.48         20
2023-04-03 01:18:16.665  8635        41.48         20
2023-04-03 01:18:16.841  8621        41.48         20
2023-04-03 01:18:17.049  8645        41.48         20
2023-04-03 01:18:17.257  8632        41.48         20
2023-04-03 01:18:17.465  8607        41.48         20
2023-04-03 01:18:17.673  8616        41.48         20
2023-04-03 01:18:17.882  8632        41.48         20
2023-04-03 01:18:18.086  8639        41.48         20
2023-04-03 01:18:18.285  8628        41.48         20
2023-04-03 01:18:18.490  8632        41.48         20
2023-04-03 01:18:18.698  8654        41.48         20
2023-04-03 01:18:18.906  8659        41.48         20
2023-04-03 01:18:19.117  8658        41.48         20
2023-04-03 01:18:19.335  8629        41.48         20
2023-04-03 01:18:19.545  8657        41.48         20
2023-04-03 01:18:19.755  8642        41.48         20
2023-04-03 01:18:19.963  8641        41.48         20
2023-04-03 01:18:20.171  8658        41.48         20
2023-04-03 01:18:20.380  8641        41.48         20
2023-04-03 01:18:20.588  8632        41.48         20
2023-04-03 01:18:20.796  8618        41.48         20
2023-04-03 01:18:20.971  8639        41.48         20
2023-04-03 01:18:21.180  8658        41.48         20
2023-04-03 01:18:21.388  8653        41.48         20
2023-04-03 01:18:21.596  8629        41.48         20
2023-04-03 01:18:21.804  8621        41.48         20
2023-04-03 01:18:22.013  8615        41.48         20
2023-04-03 01:18:22.215  8589        41.48         20
2023-04-03 01:18:22.413  8612        41.48         20
2023-04-03 01:18:22.621  8604        41.48         20
2023-04-03 01:18:22.830  8589        41.48         20
2023-04-03 01:18:23.037  8598        41.48         20
2023-04-03 01:18:23.246  8609        41.48         20
2023-04-03 01:18:23.461  8589        41.48         20
2023-04-03 01:18:23.674  8593        41.48         20
2023-04-03 01:18:23.882  8582        41.48         20
2023-04-03 01:18:24.089  8590        41.48         20
2023-04-03 01:18:24.296  8589        41.48         20
2023-04-03 01:18:24.505  8588        41.48         20
2023-04-03 01:18:24.715  8581        41.48         20
2023-04-03 01:18:24.929  8570        41.48         20
2023-04-03 01:18:25.099  8562        41.48         20
2023-04-03 01:18:25.308  8554        41.48         20
2023-04-03 01:18:25.517  8561        41.48         20
2023-04-03 01:18:25.725  8562        41.45         20
2023-04-03 01:18:25.933  8559        41.45         20
2023-04-03 01:18:26.142  8574        41.48         20
2023-04-03 01:18:26.351  8566        41.48         20
2023-04-03 01:18:26.554  8595        41.48         20
2023-04-03 01:18:26.754  8618        41.45         20
2023-04-03 01:18:26.959  8612        41.45         20
2023-04-03 01:18:27.167  8637        41.45         20
2023-04-03 01:18:27.382  8624        41.48         20
2023-04-03 01:18:27.600  8613        41.45         20
2023-04-03 01:18:27.808  8613        41.45         20
2023-04-03 01:18:28.016  8621        41.45         20
2023-04-03 01:18:28.224  8595        41.45         20
2023-04-03 01:18:28.433  8586        41.45         20
2023-04-03 01:18:28.640  8586        41.45         20
2023-04-03 01:18:28.849  8597        41.45         20
2023-04-03 01:18:29.056  8596        41.45         20
2023-04-03 01:18:29.232  8609        41.45         20
2023-04-03 01:18:29.441  8605        41.45         20
2023-04-03 01:18:29.650  8585        41.48         20
2023-04-03 01:18:29.858  8599        41.48         20
2023-04-03 01:18:30.065  8591        41.48         20
2023-04-03 01:18:30.275  8598        41.45         20
2023-04-03 01:18:30.483  8592        41.48         20
2023-04-03 01:18:30.682  8563        41.45         20
2023-04-03 01:18:30.883  8561        41.45         20
2023-04-03 01:18:31.092  8551        41.45         20
2023-04-03 01:18:31.300  8546        41.45         20
2023-04-03 01:18:31.508  8531        41.45         20
2023-04-03 01:18:31.724  8545        41.45         20
2023-04-03 01:18:31.940  8551        41.45         20
2023-04-03 01:18:32.148  8555        41.45         20
2023-04-03 01:18:32.356  8528        41.45         20
2023-04-03 01:18:32.565  8485        41.45         20
2023-04-03 01:18:32.773  8470        41.45         20
2023-04-03 01:18:32.981  8425        41.45         20
2023-04-03 01:18:33.205  8390        41.45         20
2023-04-03 01:18:33.380  8364        41.45         20
2023-04-03 01:18:33.589  8371        41.45         20
2023-04-03 01:18:33.781  8365        41.45         20
2023-04-03 01:18:33.988  8361        41.45         20
2023-04-03 01:18:34.197  8354        41.45         20
2023-04-03 01:18:34.406  8351        41.45         20
2023-04-03 01:18:34.611  8365        41.45         20
2023-04-03 01:18:34.810  8369        41.48         20
2023-04-03 01:18:35.013  8383        41.45         20
2023-04-03 01:18:35.222  8375        41.45         20
2023-04-03 01:18:35.431  8411        41.45         20
2023-04-03 01:18:35.639  8388        41.48         20
2023-04-03 01:18:35.858  8409        41.48         20
2023-04-03 01:18:36.071  8429        41.48         20
2023-04-03 01:18:36.278  8412        41.48         20
2023-04-03 01:18:36.488  8407        41.48         20
2023-04-03 01:18:36.696  8430        41.48         20
2023-04-03 01:18:36.904  8426        41.48         20
2023-04-03 01:18:37.112  8451        41.48         20
2023-04-03 01:18:37.321  8432        41.48         20
2023-04-03 01:18:37.496  8461        41.48         20
2023-04-03 01:18:37.705  8476        41.48         20
2023-04-03 01:18:37.913  8494        41.48         20
2023-04-03 01:18:38.121  8520        41.48         20
2023-04-03 01:18:38.329  8488        41.48         20
2023-04-03 01:18:38.537  8518        41.48         20
2023-04-03 01:18:38.738  8523        41.48         20
2023-04-03 01:18:38.938  8511        41.45         20
2023-04-03 01:18:39.146  8508        41.45         20
2023-04-03 01:18:39.354  8517        41.45         20
2023-04-03 01:18:39.562  8524        41.45         20
2023-04-03 01:18:39.771  8514        41.45         20
2023-04-03 01:18:39.987  8530        41.45         20
2023-04-03 01:18:40.203  8523        41.45         20
2023-04-03 01:18:40.411  8515        41.48         20
2023-04-03 01:18:40.620  8505        41.45         20
2023-04-03 01:18:40.827  8516        41.48         20
2023-04-03 01:18:41.036  8528        41.48         20
2023-04-03 01:18:41.244  8528        41.48         20
2023-04-03 01:18:41.453  8542        41.48         20
2023-04-03 01:18:41.628  8521        41.48         20
2023-04-03 01:18:41.852  8565        41.48         20
2023-04-03 01:18:42.044  8572        41.48         20
2023-04-03 01:18:42.253  8564        41.48         20
2023-04-03 01:18:42.461  8579        41.48         20
2023-04-03 01:18:42.668  8567        41.48         20
2023-04-03 01:18:42.867  8585        41.48         20
2023-04-03 01:18:43.070  8594        41.48         20
2023-04-03 01:18:43.278  8600        41.45         20
2023-04-03 01:18:43.486  8603        41.45         20
2023-04-03 01:18:43.694  8582        41.45         20
2023-04-03 01:18:43.902  8603        41.45         20
2023-04-03 01:18:44.116  8587        41.48         20
2023-04-03 01:18:44.333  8567        41.45         20
2023-04-03 01:18:44.543  8598        41.48         20
2023-04-03 01:18:44.751  8590        41.48         20
2023-04-03 01:18:44.959  8634        41.48         20
2023-04-03 01:18:45.167  8636        41.48         20
2023-04-03 01:18:45.376  8623        41.48         20
2023-04-03 01:18:45.583  8625        41.48         20
2023-04-03 01:18:45.760  8631        41.48         20
2023-04-03 01:18:45.968  8631        41.48         20
2023-04-03 01:18:46.177  8656        41.48         20
2023-04-03 01:18:46.385  8643        41.48         20
2023-04-03 01:18:46.593  8658        41.48         20
2023-04-03 01:18:46.796  8639        41.48         20
2023-04-03 01:18:46.994  8624        41.48         20
2023-04-03 01:18:47.202  8604        41.48         20
2023-04-03 01:18:47.410  8612        41.48         20
2023-04-03 01:18:47.618  8627        41.48         20
2023-04-03 01:18:47.827  8629        41.48         20
2023-04-03 01:18:48.034  8641        41.48         20
2023-04-03 01:18:48.243  8605        41.48         20
2023-04-03 01:18:48.455  8596        41.48         20
2023-04-03 01:18:48.671  8603        41.48         20
2023-04-03 01:18:48.883  8577        41.48         20
2023-04-03 01:18:49.090  8583        41.48         20
2023-04-03 01:18:49.299  8605        41.48         20
2023-04-03 01:18:49.507  8620        41.48         20
2023-04-03 01:18:49.716  8574        41.48         20
2023-04-03 01:18:49.924  8567        41.48         20
2023-04-03 01:18:50.100  8551        41.48         20
2023-04-03 01:18:50.308  8543        41.48         20
2023-04-03 01:18:50.516  8522        41.48         20
2023-04-03 01:18:50.725  8536        41.48         20
2023-04-03 01:18:50.923  8516        41.48         20
2023-04-03 01:18:51.125  8514        41.48         20
2023-04-03 01:18:51.333  8482        41.48         20
2023-04-03 01:18:51.541  8503        41.48         20
2023-04-03 01:18:51.749  8515        41.48         20
2023-04-03 01:18:51.958  8492        41.48         20
2023-04-03 01:18:52.166  8525        41.48         20
2023-04-03 01:18:52.374  8518        41.48         20
2023-04-03 01:18:52.580  8517        41.48         20
2023-04-03 01:18:52.796  8532        41.48         20
2023-04-03 01:18:53.014  8539        41.48         20
2023-04-03 01:18:53.223  8514        41.48         20
2023-04-03 01:18:53.431  8526        41.48         20
2023-04-03 01:18:53.639  8525        41.48         20
2023-04-03 01:18:53.848  8529        41.48         20
2023-04-03 01:18:54.055  8540        41.48         20
2023-04-03 01:18:54.232  8522        41.48         20
2023-04-03 01:18:54.440  8533        41.48         20
2023-04-03 01:18:54.648  8550        41.48         20
2023-04-03 01:18:54.852  8547        41.48         20
2023-04-03 01:18:55.052  8546        41.48         20
2023-04-03 01:18:55.256  8559        41.48         20
2023-04-03 01:18:55.463  8547        41.48         20
2023-04-03 01:18:55.673  8549        41.48         20
2023-04-03 01:18:55.881  8561        41.48         20
2023-04-03 01:18:56.090  8549        41.48         20
2023-04-03 01:18:56.296  8550        41.48         20
2023-04-03 01:18:56.506  8575        41.48         20
2023-04-03 01:18:56.714  8606        41.48         20
2023-04-03 01:18:56.922  8614        41.48         20
2023-04-03 01:18:57.140  8595        41.48         20
2023-04-03 01:18:57.355  8596        41.48         20
2023-04-03 01:18:57.563  8606        41.48         20
2023-04-03 01:18:57.771  8598        41.48         20
2023-04-03 01:18:57.979  8616        41.48         20
2023-04-03 01:18:58.186  8627        41.48         20
2023-04-03 01:18:58.363  8630        41.48         20
2023-04-03 01:18:58.571  8629        41.48         20
2023-04-03 01:18:58.779  8621        41.48         20
2023-04-03 01:18:58.981  8615        41.48         20
2023-04-03 01:18:59.181  8590        41.48         20
2023-04-03 01:18:59.389  8586        41.48         20
2023-04-03 01:18:59.597  8566        41.48         20
2023-04-03 01:18:59.804  8565        41.48         20
2023-04-03 01:19:00.013  8565        41.48         20
2023-04-03 01:19:00.221  8560        41.48         20
2023-04-03 01:19:00.429  8548        41.48         20
2023-04-03 01:19:00.637  8544        41.48         20
2023-04-03 01:19:00.844  8551        41.48         20
2023-04-03 01:19:01.054  8569        41.48         20
2023-04-03 01:19:01.267  8558        41.48         20
2023-04-03 01:19:01.484  8539        41.48         20
2023-04-03 01:19:01.695  8576        41.48         20
2023-04-03 01:19:01.901  8564        41.48         20
2023-04-03 01:19:02.110  8568        41.48         20
2023-04-03 01:19:02.319  8597        41.48         20
2023-04-03 01:19:02.495  8587        41.48         20
2023-04-03 01:19:02.703  8576        41.48         20
2023-04-03 01:19:02.910  8582        41.48         20
2023-04-03 01:19:03.109  8592        41.48         20
2023-04-03 01:19:03.312  8576        41.48         20
2023-04-03 01:19:03.521  8609        41.48         20
2023-04-03 01:19:03.728  8611        41.48         20
2023-04-03 01:19:03.936  8604        41.48         20
2023-04-03 01:19:04.144  8614        41.48         20
2023-04-03 01:19:04.352  8615        41.48         20
2023-04-03 01:19:04.561  8595        41.48         20
2023-04-03 01:19:04.768  8605        41.48         20
2023-04-03 01:19:04.977  8602        41.48         20
2023-04-03 01:19:05.185  8616        41.48         20
2023-04-03 01:19:05.394  8603        41.48         20
2023-04-03 01:19:05.610  8591        41.48         20
2023-04-03 01:19:05.826  8574        41.48         20
2023-04-03 01:19:06.034  8586        41.48         20
2023-04-03 01:19:06.242  8558        41.48         20
2023-04-03 01:19:06.451  8568        41.48         20
2023-04-03 01:19:06.627  8547        41.48         20
2023-04-03 01:19:06.835  8532        41.48         20
2023-04-03 01:19:07.037  8518        41.48         20
2023-04-03 01:19:07.235  8541        41.48         20
