RAL10
Sampling=1
Gain=5
Zero_base=8900
Time_cost=0
Integrator=0
Polarization=A
Date=18/4/2023

UTC RAD T(C)
04/18/2023 08:37:27.264 8488 40.74
04/18/2023 08:37:27.468 8496 40.74
04/18/2023 08:37:27.664 8487 40.74
04/18/2023 08:37:27.873 8488 40.74
04/18/2023 08:37:28.081 8491 40.74
04/18/2023 08:37:28.288 8461 40.74
04/18/2023 08:37:28.498 8474 40.74
04/18/2023 08:37:28.706 8461 40.74
04/18/2023 08:37:28.914 8475 40.74
04/18/2023 08:37:29.122 8471 40.74
04/18/2023 08:37:29.330 8467 40.74
04/18/2023 08:37:29.546 8485 40.74
04/18/2023 08:37:29.763 8478 40.74
04/18/2023 08:37:29.971 8476 40.74
04/18/2023 08:37:30.179 8466 40.71
04/18/2023 08:37:30.388 8465 40.74
04/18/2023 08:37:30.595 8465 40.74
04/18/2023 08:37:30.772 8452 40.71
04/18/2023 08:37:30.980 8466 40.71
04/18/2023 08:37:31.187 8469 40.71
04/18/2023 08:37:31.391 8457 40.71
04/18/2023 08:37:31.588 8461 40.71
04/18/2023 08:37:31.796 8468 40.71
04/18/2023 08:37:32.003 8481 40.71
04/18/2023 08:37:32.212 8455 40.71
04/18/2023 08:37:32.420 8477 40.71
04/18/2023 08:37:32.629 8465 40.71
04/18/2023 08:37:32.836 8467 40.71
04/18/2023 08:37:33.045 8476 40.71
04/18/2023 08:37:33.252 8445 40.71
04/18/2023 08:37:33.461 8476 40.71
04/18/2023 08:37:33.680 8442 40.71
04/18/2023 08:37:33.894 8457 40.74
04/18/2023 08:37:34.102 8448 40.74
04/18/2023 08:37:34.310 8443 40.74
04/18/2023 08:37:34.533 8439 40.74
04/18/2023 08:37:34.695 8462 40.74
04/18/2023 08:37:34.902 8465 40.74
04/18/2023 08:37:35.109 8446 40.71
04/18/2023 08:37:35.317 8426 40.71
04/18/2023 08:37:35.515 8449 40.71
04/18/2023 08:37:35.718 8448 40.71
04/18/2023 08:37:35.927 8435 40.71
04/18/2023 08:37:36.136 8433 40.71
04/18/2023 08:37:36.344 8449 40.71
04/18/2023 08:37:36.552 8441 40.71
04/18/2023 08:37:36.759 8436 40.71
04/18/2023 08:37:36.968 8460 40.71
04/18/2023 08:37:37.177 8437 40.71
04/18/2023 08:37:37.384 8450 40.71
04/18/2023 08:37:37.600 8452 40.71
04/18/2023 08:37:37.816 8460 40.71
04/18/2023 08:37:38.024 8442 40.71
04/18/2023 08:37:38.233 8431 40.71
04/18/2023 08:37:38.442 8446 40.71
04/18/2023 08:37:38.649 8446 40.74
04/18/2023 08:37:38.826 8425 40.74
04/18/2023 08:37:39.034 8446 40.74
04/18/2023 08:37:39.241 8439 40.74
04/18/2023 08:37:39.440 8439 40.74
04/18/2023 08:37:39.642 8447 40.74
04/18/2023 08:37:39.850 8439 40.74
04/18/2023 08:37:40.059 8430 40.74
04/18/2023 08:37:40.267 8437 40.74
04/18/2023 08:37:40.476 8422 40.74
04/18/2023 08:37:40.682 8411 40.74
04/18/2023 08:37:40.891 8447 40.74
04/18/2023 08:37:41.101 8415 40.74
04/18/2023 08:37:41.309 8419 40.74
04/18/2023 08:37:41.523 8418 40.74
04/18/2023 08:37:41.741 8439 40.74
04/18/2023 08:37:41.965 8428 40.74
04/18/2023 08:37:42.172 8432 40.74
04/18/2023 08:37:42.380 8441 40.74
